danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.388,0.396,11,-13.636,0,0.0435,0.827,0.00052,0.112,0.292,123.79,audio_features,49xoaBZC9IJfxxeBI37rmX,spotify:track:49xoaBZC9IJfxxeBI37rmX,https://api.spotify.com/v1/tracks/49xoaBZC9IJfxxeBI37rmX,https://api.spotify.com/v1/audio-analysis/49xoaBZC9IJfxxeBI37rmX,470654,4
0.517,0.858,7,-6.03,1,0.0672,0.115,0.000244,0.121,0.669,150.645,audio_features,32rUsiLCvd1yZWr4UFUoiu,spotify:track:32rUsiLCvd1yZWr4UFUoiu,https://api.spotify.com/v1/tracks/32rUsiLCvd1yZWr4UFUoiu,https://api.spotify.com/v1/audio-analysis/32rUsiLCvd1yZWr4UFUoiu,220587,4
0.501,0.851,6,-7.903,1,0.0727,0.0517,0.0,0.0784,0.342,108.373,audio_features,7eCsInsUbqdlqHsvm4bLq7,spotify:track:7eCsInsUbqdlqHsvm4bLq7,https://api.spotify.com/v1/tracks/7eCsInsUbqdlqHsvm4bLq7,https://api.spotify.com/v1/audio-analysis/7eCsInsUbqdlqHsvm4bLq7,220867,4
0.723,0.624,0,-6.95,1,0.242,0.122,0.0,0.148,0.66,90.937,audio_features,5jcczlLcG8iAHCFazLinKk,spotify:track:5jcczlLcG8iAHCFazLinKk,https://api.spotify.com/v1/tracks/5jcczlLcG8iAHCFazLinKk,https://api.spotify.com/v1/audio-analysis/5jcczlLcG8iAHCFazLinKk,268960,4
0.57,0.742,6,-12.475,1,0.0366,0.0392,0.177,0.0993,0.0388,127.193,audio_features,0CPptNVtkXTEftjCjHAe3d,spotify:track:0CPptNVtkXTEftjCjHAe3d,https://api.spotify.com/v1/tracks/0CPptNVtkXTEftjCjHAe3d,https://api.spotify.com/v1/audio-analysis/0CPptNVtkXTEftjCjHAe3d,405213,4
0.701,0.559,5,-11.431,0,0.075,0.375,0.0,0.247,0.89,141.022,audio_features,4olCiYw8bK40o1Y15Gg50p,spotify:track:4olCiYw8bK40o1Y15Gg50p,https://api.spotify.com/v1/tracks/4olCiYw8bK40o1Y15Gg50p,https://api.spotify.com/v1/audio-analysis/4olCiYw8bK40o1Y15Gg50p,159147,3
0.651,0.208,10,-17.038,1,0.0513,0.995,0.679,0.144,0.751,105.517,audio_features,6J1nrxUaxTC4ZZ0cdlHeGj,spotify:track:6J1nrxUaxTC4ZZ0cdlHeGj,https://api.spotify.com/v1/tracks/6J1nrxUaxTC4ZZ0cdlHeGj,https://api.spotify.com/v1/audio-analysis/6J1nrxUaxTC4ZZ0cdlHeGj,164362,4
0.728,0.452,1,-9.538,0,0.0757,0.996,0.876,0.668,0.788,114.857,audio_features,0q1sVcsxmyf1t2GG3mCmab,spotify:track:0q1sVcsxmyf1t2GG3mCmab,https://api.spotify.com/v1/tracks/0q1sVcsxmyf1t2GG3mCmab,https://api.spotify.com/v1/audio-analysis/0q1sVcsxmyf1t2GG3mCmab,172040,4
0.535,0.668,7,-12.347,1,0.0366,0.0407,1.39e-06,0.341,0.718,134.566,audio_features,7e93rds40bR7EfTwnycWod,spotify:track:7e93rds40bR7EfTwnycWod,https://api.spotify.com/v1/tracks/7e93rds40bR7EfTwnycWod,https://api.spotify.com/v1/audio-analysis/7e93rds40bR7EfTwnycWod,193787,4
0.448,0.35,5,-16.239,1,0.0393,0.147,2.27e-06,0.0842,0.234,177.279,audio_features,57trQKFZdJxHia4sMJioWk,spotify:track:57trQKFZdJxHia4sMJioWk,https://api.spotify.com/v1/tracks/57trQKFZdJxHia4sMJioWk,https://api.spotify.com/v1/audio-analysis/57trQKFZdJxHia4sMJioWk,302933,4
0.466,0.403,4,-10.441,0,0.0502,0.59,9.51e-05,0.1,0.0967,75.033,audio_features,2ye9iWj5V4g6k6HFeTTAKa,spotify:track:2ye9iWj5V4g6k6HFeTTAKa,https://api.spotify.com/v1/tracks/2ye9iWj5V4g6k6HFeTTAKa,https://api.spotify.com/v1/audio-analysis/2ye9iWj5V4g6k6HFeTTAKa,249102,4
0.557,0.318,7,-13.143,1,0.034,0.86,0.00925,0.144,0.664,159.615,audio_features,6nVygKd3fO5a4KBRZERnKM,spotify:track:6nVygKd3fO5a4KBRZERnKM,https://api.spotify.com/v1/tracks/6nVygKd3fO5a4KBRZERnKM,https://api.spotify.com/v1/audio-analysis/6nVygKd3fO5a4KBRZERnKM,161507,4
0.47,0.222,0,-12.352,1,0.041,0.725,0.0,0.22,0.291,116.487,audio_features,5hBOEqqkcQaUgkRhh6EyX4,spotify:track:5hBOEqqkcQaUgkRhh6EyX4,https://api.spotify.com/v1/tracks/5hBOEqqkcQaUgkRhh6EyX4,https://api.spotify.com/v1/audio-analysis/5hBOEqqkcQaUgkRhh6EyX4,424413,3
0.62,0.902,7,-4.967,1,0.027,0.0293,0.0,0.112,0.775,104.255,audio_features,6162MRbYpLu1ZJHe7zHh8H,spotify:track:6162MRbYpLu1ZJHe7zHh8H,https://api.spotify.com/v1/tracks/6162MRbYpLu1ZJHe7zHh8H,https://api.spotify.com/v1/audio-analysis/6162MRbYpLu1ZJHe7zHh8H,217787,4
0.388,0.825,9,-10.555,1,0.0557,0.0015,3.94e-06,0.138,0.853,159.744,audio_features,1pXXriSh4lpOKFqsAWVdHe,spotify:track:1pXXriSh4lpOKFqsAWVdHe,https://api.spotify.com/v1/tracks/1pXXriSh4lpOKFqsAWVdHe,https://api.spotify.com/v1/audio-analysis/1pXXriSh4lpOKFqsAWVdHe,150627,4
0.654,0.585,6,-8.022,1,0.0565,0.688,0.416,0.0713,0.619,131.703,audio_features,3OyJe2L52BHpACsMjOKLFg,spotify:track:3OyJe2L52BHpACsMjOKLFg,https://api.spotify.com/v1/tracks/3OyJe2L52BHpACsMjOKLFg,https://api.spotify.com/v1/audio-analysis/3OyJe2L52BHpACsMjOKLFg,373387,4
0.717,0.719,11,-8.813,1,0.0349,0.228,0.0014,0.0612,0.281,119.757,audio_features,7oQX82XgUBDhSbpMSksG12,spotify:track:7oQX82XgUBDhSbpMSksG12,https://api.spotify.com/v1/tracks/7oQX82XgUBDhSbpMSksG12,https://api.spotify.com/v1/audio-analysis/7oQX82XgUBDhSbpMSksG12,381880,4
0.497,0.805,5,-9.089,0,0.0463,0.0183,0.0,0.0918,0.479,75.251,audio_features,4LwZrSSVyHKYiniH3eeRmI,spotify:track:4LwZrSSVyHKYiniH3eeRmI,https://api.spotify.com/v1/tracks/4LwZrSSVyHKYiniH3eeRmI,https://api.spotify.com/v1/audio-analysis/4LwZrSSVyHKYiniH3eeRmI,167133,4
0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,audio_features,0Oqc0kKFsQ6MhFOLBNZIGX,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,202193,4
0.512,0.709,7,-7.016,1,0.099,0.0501,1.82e-05,0.111,0.386,151.237,audio_features,3rALYUt0XTSEwFaKcW4O8r,spotify:track:3rALYUt0XTSEwFaKcW4O8r,https://api.spotify.com/v1/tracks/3rALYUt0XTSEwFaKcW4O8r,https://api.spotify.com/v1/audio-analysis/3rALYUt0XTSEwFaKcW4O8r,264667,4
0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,audio_features,6XUHsYE38CEbYunT983O9G,spotify:track:6XUHsYE38CEbYunT983O9G,https://api.spotify.com/v1/tracks/6XUHsYE38CEbYunT983O9G,https://api.spotify.com/v1/audio-analysis/6XUHsYE38CEbYunT983O9G,248173,4
0.401,0.857,3,-6.671,0,0.0482,0.000191,0.252,0.387,0.417,124.38,audio_features,5nB8x0jxofKalTtaQLpGZL,spotify:track:5nB8x0jxofKalTtaQLpGZL,https://api.spotify.com/v1/tracks/5nB8x0jxofKalTtaQLpGZL,https://api.spotify.com/v1/audio-analysis/5nB8x0jxofKalTtaQLpGZL,308928,4
0.321,0.471,2,-10.193,1,0.0285,0.00864,0.00225,0.196,0.203,77.567,audio_features,19mEETfG1XVppbUpuxQQj5,spotify:track:19mEETfG1XVppbUpuxQQj5,https://api.spotify.com/v1/tracks/19mEETfG1XVppbUpuxQQj5,https://api.spotify.com/v1/audio-analysis/19mEETfG1XVppbUpuxQQj5,228621,4
0.365,0.382,6,-7.344,1,0.0295,0.382,5.08e-06,0.0661,0.268,148.363,audio_features,1pzJboOZaDNwshBnOlNh3a,spotify:track:1pzJboOZaDNwshBnOlNh3a,https://api.spotify.com/v1/tracks/1pzJboOZaDNwshBnOlNh3a,https://api.spotify.com/v1/audio-analysis/1pzJboOZaDNwshBnOlNh3a,273880,3
0.313,0.42,10,-9.806,1,0.0303,0.797,2.35e-06,0.126,0.339,178.711,audio_features,0gWvVB4bGvADocoPMEDy3K,spotify:track:0gWvVB4bGvADocoPMEDy3K,https://api.spotify.com/v1/tracks/0gWvVB4bGvADocoPMEDy3K,https://api.spotify.com/v1/audio-analysis/0gWvVB4bGvADocoPMEDy3K,152000,4
0.406,0.768,6,-9.321,1,0.0374,0.507,0.0473,0.0825,0.55,99.855,audio_features,5m6livL7ccIS92wq16n52r,spotify:track:5m6livL7ccIS92wq16n52r,https://api.spotify.com/v1/tracks/5m6livL7ccIS92wq16n52r,https://api.spotify.com/v1/audio-analysis/5m6livL7ccIS92wq16n52r,251453,4
0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,audio_features,4pmc2AxSEq6g7hPVlJCPyP,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,230200,4
0.823,0.639,0,-11.634,1,0.0758,0.146,8.11e-06,0.0492,0.751,115.163,audio_features,2KD8aFAUQU5Ee5p8vk8vG6,spotify:track:2KD8aFAUQU5Ee5p8vk8vG6,https://api.spotify.com/v1/tracks/2KD8aFAUQU5Ee5p8vk8vG6,https://api.spotify.com/v1/audio-analysis/2KD8aFAUQU5Ee5p8vk8vG6,921000,4
0.695,0.806,2,-4.119,1,0.142,0.101,0.00012,0.37,0.635,81.151,audio_features,2tYnmGr2CTrCugCNK73uoW,spotify:track:2tYnmGr2CTrCugCNK73uoW,https://api.spotify.com/v1/tracks/2tYnmGr2CTrCugCNK73uoW,https://api.spotify.com/v1/audio-analysis/2tYnmGr2CTrCugCNK73uoW,216960,4
0.68,0.835,4,-5.632,1,0.292,0.722,0.0149,0.112,0.678,155.924,audio_features,6mp2djFDBVrkXWz4zYuX8m,spotify:track:6mp2djFDBVrkXWz4zYuX8m,https://api.spotify.com/v1/tracks/6mp2djFDBVrkXWz4zYuX8m,https://api.spotify.com/v1/audio-analysis/6mp2djFDBVrkXWz4zYuX8m,219560,4
0.412,0.673,2,-10.972,1,0.0376,2.11e-05,0.534,0.153,0.529,93.031,audio_features,2ocDHxj2QnlQJgTKVzPG9I,spotify:track:2ocDHxj2QnlQJgTKVzPG9I,https://api.spotify.com/v1/tracks/2ocDHxj2QnlQJgTKVzPG9I,https://api.spotify.com/v1/audio-analysis/2ocDHxj2QnlQJgTKVzPG9I,278467,4
0.487,0.553,6,-11.197,0,0.0425,0.209,2.81e-05,0.0992,0.699,126.043,audio_features,3pJfnBjO3kjudEchcPEDxS,spotify:track:3pJfnBjO3kjudEchcPEDxS,https://api.spotify.com/v1/tracks/3pJfnBjO3kjudEchcPEDxS,https://api.spotify.com/v1/audio-analysis/3pJfnBjO3kjudEchcPEDxS,288600,4
0.565,0.41,0,-10.315,1,0.0386,0.499,0.0,0.664,0.827,182.164,audio_features,5liSqIuo993Rj1ayyqQqAw,spotify:track:5liSqIuo993Rj1ayyqQqAw,https://api.spotify.com/v1/tracks/5liSqIuo993Rj1ayyqQqAw,https://api.spotify.com/v1/audio-analysis/5liSqIuo993Rj1ayyqQqAw,164267,4
0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,3koCCeSaVUyrRo3N2gHrd8,spotify:track:3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4
0.706,0.703,9,-8.851,0,0.0273,0.0691,0.000479,0.0672,0.774,130.891,audio_features,73rnSkWusiKg4Xec8W1mN1,spotify:track:73rnSkWusiKg4Xec8W1mN1,https://api.spotify.com/v1/tracks/73rnSkWusiKg4Xec8W1mN1,https://api.spotify.com/v1/audio-analysis/73rnSkWusiKg4Xec8W1mN1,266973,4
0.768,0.36,0,-12.164,1,0.0669,0.188,0.000431,0.0829,0.553,112.759,audio_features,2UclV6Lu93Ssh1spktn0Fp,spotify:track:2UclV6Lu93Ssh1spktn0Fp,https://api.spotify.com/v1/tracks/2UclV6Lu93Ssh1spktn0Fp,https://api.spotify.com/v1/audio-analysis/2UclV6Lu93Ssh1spktn0Fp,228813,3
0.632,0.335,0,-10.673,1,0.0477,0.684,0.000397,0.107,0.755,74.917,audio_features,4fxWwbEvnaNPNBCtLo4YIE,spotify:track:4fxWwbEvnaNPNBCtLo4YIE,https://api.spotify.com/v1/tracks/4fxWwbEvnaNPNBCtLo4YIE,https://api.spotify.com/v1/audio-analysis/4fxWwbEvnaNPNBCtLo4YIE,249467,4
0.641,0.692,10,-8.46,0,0.0562,0.178,0.418,0.0535,0.583,115.048,audio_features,0MarH4DxxWlIGrHJzBDQci,spotify:track:0MarH4DxxWlIGrHJzBDQci,https://api.spotify.com/v1/tracks/0MarH4DxxWlIGrHJzBDQci,https://api.spotify.com/v1/audio-analysis/0MarH4DxxWlIGrHJzBDQci,182933,4
0.857,0.459,8,-13.375,1,0.0518,0.628,0.726,0.104,0.964,135.863,audio_features,4xa1gzSKd6ihtVGd8dWs69,spotify:track:4xa1gzSKd6ihtVGd8dWs69,https://api.spotify.com/v1/tracks/4xa1gzSKd6ihtVGd8dWs69,https://api.spotify.com/v1/audio-analysis/4xa1gzSKd6ihtVGd8dWs69,296800,4
0.289,0.716,5,-6.53,0,0.106,0.0407,0.00123,0.135,0.344,168.049,audio_features,5O8L4I2S4izFGDjvP7xAKv,spotify:track:5O8L4I2S4izFGDjvP7xAKv,https://api.spotify.com/v1/tracks/5O8L4I2S4izFGDjvP7xAKv,https://api.spotify.com/v1/audio-analysis/5O8L4I2S4izFGDjvP7xAKv,217000,4
0.719,0.896,11,-5.686,1,0.0892,0.243,1.09e-06,0.0425,0.716,104.624,audio_features,6x367ass0NQZOc8j0z0eot,spotify:track:6x367ass0NQZOc8j0z0eot,https://api.spotify.com/v1/tracks/6x367ass0NQZOc8j0z0eot,https://api.spotify.com/v1/audio-analysis/6x367ass0NQZOc8j0z0eot,194160,4
0.692,0.796,2,-9.071,1,0.0379,0.0142,0.281,0.0314,0.969,115.987,audio_features,0T8lrkCU49W3LsnPrdlxWR,spotify:track:0T8lrkCU49W3LsnPrdlxWR,https://api.spotify.com/v1/tracks/0T8lrkCU49W3LsnPrdlxWR,https://api.spotify.com/v1/audio-analysis/0T8lrkCU49W3LsnPrdlxWR,414886,4
0.7,0.738,1,-4.398,1,0.0324,0.0381,0.00527,0.22,0.796,144.035,audio_features,5uTjNzGKCQ50synrf9dWmT,spotify:track:5uTjNzGKCQ50synrf9dWmT,https://api.spotify.com/v1/tracks/5uTjNzGKCQ50synrf9dWmT,https://api.spotify.com/v1/audio-analysis/5uTjNzGKCQ50synrf9dWmT,210267,4
0.862,0.468,7,-5.697,1,0.0708,0.00456,0.714,0.0884,0.737,132.03,audio_features,3mEb1rDaVl13swOcpkItwJ,spotify:track:3mEb1rDaVl13swOcpkItwJ,https://api.spotify.com/v1/tracks/3mEb1rDaVl13swOcpkItwJ,https://api.spotify.com/v1/audio-analysis/3mEb1rDaVl13swOcpkItwJ,284508,4
0.777,0.778,9,-6.349,1,0.136,0.156,1.08e-06,0.196,0.437,109.925,audio_features,3X37NtwadSS0RM20dh2IgP,spotify:track:3X37NtwadSS0RM20dh2IgP,https://api.spotify.com/v1/tracks/3X37NtwadSS0RM20dh2IgP,https://api.spotify.com/v1/audio-analysis/3X37NtwadSS0RM20dh2IgP,270200,4
0.526,0.665,4,-4.997,1,0.0243,0.407,0.000271,0.169,0.285,158.493,audio_features,1klDPm7SfsS32hl7KHV9iy,spotify:track:1klDPm7SfsS32hl7KHV9iy,https://api.spotify.com/v1/tracks/1klDPm7SfsS32hl7KHV9iy,https://api.spotify.com/v1/audio-analysis/1klDPm7SfsS32hl7KHV9iy,273467,4
0.728,0.464,1,-11.156,1,0.0605,0.0865,0.0,0.343,0.383,96.944,audio_features,3ZqjDpr3qCZnZBPcd0Hpj2,spotify:track:3ZqjDpr3qCZnZBPcd0Hpj2,https://api.spotify.com/v1/tracks/3ZqjDpr3qCZnZBPcd0Hpj2,https://api.spotify.com/v1/audio-analysis/3ZqjDpr3qCZnZBPcd0Hpj2,304467,4
0.575,0.484,0,-15.063,1,0.0442,0.377,0.00974,0.0789,0.676,107.952,audio_features,7Efb2PkxBWN6b0fY8PiAzU,spotify:track:7Efb2PkxBWN6b0fY8PiAzU,https://api.spotify.com/v1/tracks/7Efb2PkxBWN6b0fY8PiAzU,https://api.spotify.com/v1/audio-analysis/7Efb2PkxBWN6b0fY8PiAzU,340293,4
0.583,0.791,6,-7.191,0,0.45,0.0282,0.0,0.272,0.685,98.673,audio_features,0Mu1MYdE414HeybYSms5KK,spotify:track:0Mu1MYdE414HeybYSms5KK,https://api.spotify.com/v1/tracks/0Mu1MYdE414HeybYSms5KK,https://api.spotify.com/v1/audio-analysis/0Mu1MYdE414HeybYSms5KK,275547,4
0.434,0.568,2,-9.209,0,0.0318,0.000509,0.849,0.151,0.039,102.007,audio_features,5r23RSo3x7fK2qdWfMTfFd,spotify:track:5r23RSo3x7fK2qdWfMTfFd,https://api.spotify.com/v1/tracks/5r23RSo3x7fK2qdWfMTfFd,https://api.spotify.com/v1/audio-analysis/5r23RSo3x7fK2qdWfMTfFd,243073,4
0.444,0.471,10,-9.107,1,0.0322,0.00161,0.00159,0.14,0.205,76.335,audio_features,6gwaa6ElIixNTvu6RwkMyo,spotify:track:6gwaa6ElIixNTvu6RwkMyo,https://api.spotify.com/v1/tracks/6gwaa6ElIixNTvu6RwkMyo,https://api.spotify.com/v1/audio-analysis/6gwaa6ElIixNTvu6RwkMyo,273800,4
0.664,0.815,7,-6.958,1,0.0567,0.0495,0.000185,0.133,0.8,81.575,audio_features,6vTPzTw4pN6kE7IkrqTSCd,spotify:track:6vTPzTw4pN6kE7IkrqTSCd,https://api.spotify.com/v1/tracks/6vTPzTw4pN6kE7IkrqTSCd,https://api.spotify.com/v1/audio-analysis/6vTPzTw4pN6kE7IkrqTSCd,200307,4
0.619,0.751,1,-11.049,1,0.051,0.000171,0.629,0.109,0.432,145.092,audio_features,0Oe69MP68M7LGterrfaz0t,spotify:track:0Oe69MP68M7LGterrfaz0t,https://api.spotify.com/v1/tracks/0Oe69MP68M7LGterrfaz0t,https://api.spotify.com/v1/audio-analysis/0Oe69MP68M7LGterrfaz0t,312707,4
0.632,0.397,7,-12.855,1,0.0265,0.536,0.0421,0.106,0.731,110.578,audio_features,1WYokrkFOb9TFVuTrmxTTt,spotify:track:1WYokrkFOb9TFVuTrmxTTt,https://api.spotify.com/v1/tracks/1WYokrkFOb9TFVuTrmxTTt,https://api.spotify.com/v1/audio-analysis/1WYokrkFOb9TFVuTrmxTTt,173057,4
0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,audio_features,7gZzWI6yC0Wb8xLcNYoYIg,spotify:track:7gZzWI6yC0Wb8xLcNYoYIg,https://api.spotify.com/v1/tracks/7gZzWI6yC0Wb8xLcNYoYIg,https://api.spotify.com/v1/audio-analysis/7gZzWI6yC0Wb8xLcNYoYIg,253520,4
0.0692,0.977,9,-2.972,1,0.0801,4.84e-05,0.021,0.38,0.264,185.219,audio_features,2KrsMeItm3gauDyrXWx99Z,spotify:track:2KrsMeItm3gauDyrXWx99Z,https://api.spotify.com/v1/tracks/2KrsMeItm3gauDyrXWx99Z,https://api.spotify.com/v1/audio-analysis/2KrsMeItm3gauDyrXWx99Z,212912,4
0.367,0.199,0,-13.818,1,0.0313,0.873,0.0,0.153,0.514,105.05,audio_features,6LUx8e0fTFS2DyroEIvPNJ,spotify:track:6LUx8e0fTFS2DyroEIvPNJ,https://api.spotify.com/v1/tracks/6LUx8e0fTFS2DyroEIvPNJ,https://api.spotify.com/v1/audio-analysis/6LUx8e0fTFS2DyroEIvPNJ,187693,3
0.56,0.654,4,-9.881,1,0.0458,0.0565,0.0,0.399,0.343,159.666,audio_features,3LaHsdzzmvhx6TJedpomVy,spotify:track:3LaHsdzzmvhx6TJedpomVy,https://api.spotify.com/v1/tracks/3LaHsdzzmvhx6TJedpomVy,https://api.spotify.com/v1/audio-analysis/3LaHsdzzmvhx6TJedpomVy,206427,4
0.835,0.209,0,-14.242,1,0.472,0.00415,0.878,0.125,0.0901,129.833,audio_features,0xLusQmpL2MWGajcw0YyXQ,spotify:track:0xLusQmpL2MWGajcw0YyXQ,https://api.spotify.com/v1/tracks/0xLusQmpL2MWGajcw0YyXQ,https://api.spotify.com/v1/audio-analysis/0xLusQmpL2MWGajcw0YyXQ,254867,4
0.466,0.8,5,-5.016,0,0.0304,0.197,2.33e-06,0.321,0.43,119.33,audio_features,3S80U4lmgrsYM9Ew93Z82P,spotify:track:3S80U4lmgrsYM9Ew93Z82P,https://api.spotify.com/v1/tracks/3S80U4lmgrsYM9Ew93Z82P,https://api.spotify.com/v1/audio-analysis/3S80U4lmgrsYM9Ew93Z82P,166587,4
0.213,0.0524,5,-16.509,1,0.0391,0.922,0.000204,0.114,0.119,170.743,audio_features,3STapK53VnT5cCgUU2XIjr,spotify:track:3STapK53VnT5cCgUU2XIjr,https://api.spotify.com/v1/tracks/3STapK53VnT5cCgUU2XIjr,https://api.spotify.com/v1/audio-analysis/3STapK53VnT5cCgUU2XIjr,261200,4
0.578,0.767,5,-4.654,1,0.0314,0.195,0.0,0.168,0.666,118.938,audio_features,0ywn1mAGr0E8N5p32JwuHB,spotify:track:0ywn1mAGr0E8N5p32JwuHB,https://api.spotify.com/v1/tracks/0ywn1mAGr0E8N5p32JwuHB,https://api.spotify.com/v1/audio-analysis/0ywn1mAGr0E8N5p32JwuHB,158147,4
0.568,0.628,8,-10.244,1,0.106,0.697,0.0,0.488,0.551,140.897,audio_features,7549epm7P9NV1zTMfKBI8m,spotify:track:7549epm7P9NV1zTMfKBI8m,https://api.spotify.com/v1/tracks/7549epm7P9NV1zTMfKBI8m,https://api.spotify.com/v1/audio-analysis/7549epm7P9NV1zTMfKBI8m,313707,4
0.374,0.0889,4,-17.475,1,0.0356,0.931,6.88e-06,0.111,0.211,96.677,audio_features,6bnFjTW3EnMG4BwreDnSHK,spotify:track:6bnFjTW3EnMG4BwreDnSHK,https://api.spotify.com/v1/tracks/6bnFjTW3EnMG4BwreDnSHK,https://api.spotify.com/v1/audio-analysis/6bnFjTW3EnMG4BwreDnSHK,145133,4
0.619,0.861,6,-12.461,1,0.0785,0.0258,0.853,0.166,0.765,127.052,audio_features,3RSvIGylwXhu3r83K1bkJJ,spotify:track:3RSvIGylwXhu3r83K1bkJJ,https://api.spotify.com/v1/tracks/3RSvIGylwXhu3r83K1bkJJ,https://api.spotify.com/v1/audio-analysis/3RSvIGylwXhu3r83K1bkJJ,519360,4
0.865,0.505,7,-11.813,1,0.102,0.0631,0.0151,0.102,0.475,123.102,audio_features,1aJnGme5ZRltYTp8FJ52eZ,spotify:track:1aJnGme5ZRltYTp8FJ52eZ,https://api.spotify.com/v1/tracks/1aJnGme5ZRltYTp8FJ52eZ,https://api.spotify.com/v1/audio-analysis/1aJnGme5ZRltYTp8FJ52eZ,301200,4
0.485,0.919,10,-6.704,0,0.0802,0.636,5.07e-05,0.422,0.602,90.319,audio_features,65tkQn6q5BAqhLR8L9aKSp,spotify:track:65tkQn6q5BAqhLR8L9aKSp,https://api.spotify.com/v1/tracks/65tkQn6q5BAqhLR8L9aKSp,https://api.spotify.com/v1/audio-analysis/65tkQn6q5BAqhLR8L9aKSp,153600,4
0.59,0.833,11,-4.531,0,0.098,0.00105,0.000543,0.101,0.708,138.478,audio_features,6ZesTtqqoWL0DjsnsgaXSP,spotify:track:6ZesTtqqoWL0DjsnsgaXSP,https://api.spotify.com/v1/tracks/6ZesTtqqoWL0DjsnsgaXSP,https://api.spotify.com/v1/audio-analysis/6ZesTtqqoWL0DjsnsgaXSP,333080,4
0.765,0.631,11,-8.092,0,0.194,0.0861,0.0,0.158,0.636,87.646,audio_features,3uLlpzZGQCMfhM0kmuI4qn,spotify:track:3uLlpzZGQCMfhM0kmuI4qn,https://api.spotify.com/v1/tracks/3uLlpzZGQCMfhM0kmuI4qn,https://api.spotify.com/v1/audio-analysis/3uLlpzZGQCMfhM0kmuI4qn,258440,4
0.343,0.252,2,-16.201,1,0.0517,0.979,0.84,0.714,0.0825,115.299,audio_features,0T4KV1pj8as2xvdHZAP5ae,spotify:track:0T4KV1pj8as2xvdHZAP5ae,https://api.spotify.com/v1/tracks/0T4KV1pj8as2xvdHZAP5ae,https://api.spotify.com/v1/audio-analysis/0T4KV1pj8as2xvdHZAP5ae,1561600,4
0.375,0.571,11,-2.357,0,0.0278,0.957,0.000377,0.187,0.27,106.344,audio_features,0MvsfFXD0XkeOcPUOO5XaH,spotify:track:0MvsfFXD0XkeOcPUOO5XaH,https://api.spotify.com/v1/tracks/0MvsfFXD0XkeOcPUOO5XaH,https://api.spotify.com/v1/audio-analysis/0MvsfFXD0XkeOcPUOO5XaH,167413,4
0.644,0.859,7,-5.61,1,0.0484,9.56e-05,0.217,0.091,0.726,124.961,audio_features,21akfkoBT6W38XFeNYX57d,spotify:track:21akfkoBT6W38XFeNYX57d,https://api.spotify.com/v1/tracks/21akfkoBT6W38XFeNYX57d,https://api.spotify.com/v1/audio-analysis/21akfkoBT6W38XFeNYX57d,544520,4
0.68,0.659,6,-7.186,1,0.151,0.229,0.0,0.474,0.75,98.877,audio_features,61bwFjzXGG1x2aZsANdLyl,spotify:track:61bwFjzXGG1x2aZsANdLyl,https://api.spotify.com/v1/tracks/61bwFjzXGG1x2aZsANdLyl,https://api.spotify.com/v1/audio-analysis/61bwFjzXGG1x2aZsANdLyl,114460,4
0.784,0.677,4,-12.301,1,0.0468,0.168,1.23e-05,0.229,0.879,131.618,audio_features,35tzxthMBglBMjmZ7Fn1hj,spotify:track:35tzxthMBglBMjmZ7Fn1hj,https://api.spotify.com/v1/tracks/35tzxthMBglBMjmZ7Fn1hj,https://api.spotify.com/v1/audio-analysis/35tzxthMBglBMjmZ7Fn1hj,264674,4
0.624,0.991,1,-3.467,0,0.135,0.0289,0.0107,0.0477,0.535,95.472,audio_features,760xFXFj5Fksa3jawSCn5g,spotify:track:760xFXFj5Fksa3jawSCn5g,https://api.spotify.com/v1/tracks/760xFXFj5Fksa3jawSCn5g,https://api.spotify.com/v1/audio-analysis/760xFXFj5Fksa3jawSCn5g,209213,4
0.622,0.242,2,-10.998,1,0.0297,0.951,0.0,0.0999,0.685,135.334,audio_features,3qcd4wwH3IZVwS3FG38Gyq,spotify:track:3qcd4wwH3IZVwS3FG38Gyq,https://api.spotify.com/v1/tracks/3qcd4wwH3IZVwS3FG38Gyq,https://api.spotify.com/v1/audio-analysis/3qcd4wwH3IZVwS3FG38Gyq,154827,4
